cpu
Loading Hopkins155 data from: data/test_samples/
finished loading data for 2 sequences
Pretraining Epoch 1/10, Avg Loss: 5.5678
Pretraining Epoch 1637/2000, Avg Loss: 4.8774
Pretraining Epoch 1638/2000, Avg Loss: 4.8691
Pretraining Epoch 1639/2000, Avg Loss: 4.8673
Pretraining Epoch 1640/2000, Avg Loss: 4.8664
Pretraining Epoch 1641/2000, Avg Loss: 4.8662
Pretraining Epoch 1642/2000, Avg Loss: 4.8852
Pretraining Epoch 1643/2000, Avg Loss: 4.8714
Pretraining Epoch 1644/2000, Avg Loss: 4.8663
Pretraining Epoch 1645/2000, Avg Loss: 4.8681
Pretraining Epoch 1646/2000, Avg Loss: 4.8668
Pretraining Epoch 1647/2000, Avg Loss: 4.8656
Pretraining Epoch 1648/2000, Avg Loss: 4.8654
Pretraining Epoch 1649/2000, Avg Loss: 4.8651
Pretraining Epoch 1650/2000, Avg Loss: 4.8750
Pretraining Epoch 1651/2000, Avg Loss: 4.8741
Pretraining Epoch 1652/2000, Avg Loss: 4.8826
Pretraining Epoch 1653/2000, Avg Loss: 4.8681
Pretraining Epoch 1654/2000, Avg Loss: 4.8665
Pretraining Epoch 1655/2000, Avg Loss: 4.8814
Pretraining Epoch 1656/2000, Avg Loss: 4.8694
Pretraining Epoch 1657/2000, Avg Loss: 4.8665
Pretraining Epoch 1658/2000, Avg Loss: 4.8686
Pretraining Epoch 1659/2000, Avg Loss: 4.8766
Pretraining Epoch 1660/2000, Avg Loss: 4.9032
Pretraining Epoch 1661/2000, Avg Loss: 4.8878
Pretraining Epoch 1662/2000, Avg Loss: 4.8690
Pretraining Epoch 1663/2000, Avg Loss: 4.8661
Pretraining Epoch 1664/2000, Avg Loss: 4.8655
Pretraining Epoch 1665/2000, Avg Loss: 4.8653
Pretraining Epoch 1666/2000, Avg Loss: 4.8653
Pretraining Epoch 1667/2000, Avg Loss: 4.8654
Pretraining Epoch 1668/2000, Avg Loss: 4.9022
Pretraining Epoch 1669/2000, Avg Loss: 4.8998
Pretraining Epoch 1670/2000, Avg Loss: 4.8700
Pretraining Epoch 1671/2000, Avg Loss: 4.8664
Pretraining Epoch 1672/2000, Avg Loss: 4.8658
Pretraining Epoch 1673/2000, Avg Loss: 4.8655
Pretraining Epoch 1674/2000, Avg Loss: 4.8653
Pretraining Epoch 1675/2000, Avg Loss: 4.8652
Pretraining Epoch 1676/2000, Avg Loss: 4.8658
Pretraining Epoch 1677/2000, Avg Loss: 4.8850
Pretraining Epoch 1678/2000, Avg Loss: 4.8995
Pretraining Epoch 1679/2000, Avg Loss: 4.9135
Pretraining Epoch 1680/2000, Avg Loss: 4.8797
Pretraining Epoch 1681/2000, Avg Loss: 4.8697
Pretraining Epoch 1682/2000, Avg Loss: 4.8665
Pretraining Epoch 1683/2000, Avg Loss: 4.8659
Pretraining Epoch 1684/2000, Avg Loss: 4.8655
Pretraining Epoch 1685/2000, Avg Loss: 4.8654
Pretraining Epoch 1686/2000, Avg Loss: 4.8653
Pretraining Epoch 1687/2000, Avg Loss: 4.8653
Pretraining Epoch 1688/2000, Avg Loss: 4.8656
Pretraining Epoch 1689/2000, Avg Loss: 4.8725
Pretraining Epoch 1690/2000, Avg Loss: 4.8657
Pretraining Epoch 1691/2000, Avg Loss: 4.8655
Pretraining Epoch 1692/2000, Avg Loss: 4.8753
Pretraining Epoch 1693/2000, Avg Loss: 4.9186
Pretraining Epoch 1694/2000, Avg Loss: 4.8826
Pretraining Epoch 1695/2000, Avg Loss: 4.8717
Pretraining Epoch 1696/2000, Avg Loss: 4.8696
Pretraining Epoch 1697/2000, Avg Loss: 4.8658
Pretraining Epoch 1698/2000, Avg Loss: 4.8655
Pretraining Epoch 1699/2000, Avg Loss: 4.8652
Pretraining Epoch 1700/2000, Avg Loss: 4.8651
Pretraining Epoch 1701/2000, Avg Loss: 4.8651
Pretraining Epoch 1702/2000, Avg Loss: 4.8651
Pretraining Epoch 1703/2000, Avg Loss: 4.8653
Pretraining Epoch 1704/2000, Avg Loss: 4.8652
Pretraining Epoch 1705/2000, Avg Loss: 4.8650
Pretraining Epoch 1706/2000, Avg Loss: 4.8674
Pretraining Epoch 1707/2000, Avg Loss: 4.9707
Pretraining Epoch 1708/2000, Avg Loss: 4.8932
Pretraining Epoch 1709/2000, Avg Loss: 4.8687
Pretraining Epoch 1710/2000, Avg Loss: 4.8667
Pretraining Epoch 1711/2000, Avg Loss: 4.8661
Pretraining Epoch 1712/2000, Avg Loss: 4.8658
Pretraining Epoch 1713/2000, Avg Loss: 4.8655
Pretraining Epoch 1714/2000, Avg Loss: 4.8654
Pretraining Epoch 1715/2000, Avg Loss: 4.8653
Pretraining Epoch 1716/2000, Avg Loss: 4.8654
Pretraining Epoch 1717/2000, Avg Loss: 4.8677
Pretraining Epoch 1718/2000, Avg Loss: 4.8657
Pretraining Epoch 1719/2000, Avg Loss: 4.8658
Pretraining Epoch 1720/2000, Avg Loss: 4.8662
Pretraining Epoch 1721/2000, Avg Loss: 5.0250
Pretraining Epoch 1722/2000, Avg Loss: 4.9073
Pretraining Epoch 1723/2000, Avg Loss: 4.8720
Pretraining Epoch 1724/2000, Avg Loss: 4.8677
Pretraining Epoch 1725/2000, Avg Loss: 4.8669
Pretraining Epoch 1726/2000, Avg Loss: 4.8661
Pretraining Epoch 1727/2000, Avg Loss: 4.8658
Pretraining Epoch 1728/2000, Avg Loss: 4.8656
Pretraining Epoch 1729/2000, Avg Loss: 4.8654
Pretraining Epoch 1730/2000, Avg Loss: 4.8653
Pretraining Epoch 1731/2000, Avg Loss: 4.8654
Pretraining Epoch 1732/2000, Avg Loss: 4.8656
Pretraining Epoch 1733/2000, Avg Loss: 4.8752
Pretraining Epoch 1734/2000, Avg Loss: 4.9357
Pretraining Epoch 1735/2000, Avg Loss: 4.8786
Pretraining Epoch 1736/2000, Avg Loss: 4.8670
Pretraining Epoch 1737/2000, Avg Loss: 4.8662
Pretraining Epoch 1738/2000, Avg Loss: 4.8661
Pretraining Epoch 1739/2000, Avg Loss: 4.8680
Pretraining Epoch 1740/2000, Avg Loss: 4.8667
Pretraining Epoch 1741/2000, Avg Loss: 4.8655
Pretraining Epoch 1742/2000, Avg Loss: 4.8683
Pretraining Epoch 1743/2000, Avg Loss: 4.9151
Pretraining Epoch 1744/2000, Avg Loss: 4.8953
Pretraining Epoch 1745/2000, Avg Loss: 4.8692
Pretraining Epoch 1746/2000, Avg Loss: 4.8664
Pretraining Epoch 1747/2000, Avg Loss: 4.8662
Pretraining Epoch 1748/2000, Avg Loss: 4.8658
Pretraining Epoch 1749/2000, Avg Loss: 4.8655
Pretraining Epoch 1750/2000, Avg Loss: 4.8660
Pretraining Epoch 1751/2000, Avg Loss: 4.8656
Pretraining Epoch 1752/2000, Avg Loss: 4.8653
Pretraining Epoch 1753/2000, Avg Loss: 4.8655
Pretraining Epoch 1754/2000, Avg Loss: 4.9194
Pretraining Epoch 1755/2000, Avg Loss: 4.9010
Pretraining Epoch 1756/2000, Avg Loss: 4.8682
Pretraining Epoch 1757/2000, Avg Loss: 4.8664
Pretraining Epoch 1758/2000, Avg Loss: 4.8660
Pretraining Epoch 1759/2000, Avg Loss: 4.8657
Pretraining Epoch 1760/2000, Avg Loss: 4.8654
Pretraining Epoch 1761/2000, Avg Loss: 4.8654
Pretraining Epoch 1762/2000, Avg Loss: 4.8654
Pretraining Epoch 1763/2000, Avg Loss: 4.8659
Pretraining Epoch 1764/2000, Avg Loss: 4.8658
Pretraining Epoch 1765/2000, Avg Loss: 4.8652
Pretraining Epoch 1766/2000, Avg Loss: 4.9026
Pretraining Epoch 1767/2000, Avg Loss: 5.0213
Pretraining Epoch 1768/2000, Avg Loss: 4.8773
Pretraining Epoch 1769/2000, Avg Loss: 4.8687
Pretraining Epoch 1770/2000, Avg Loss: 4.8670
Pretraining Epoch 1771/2000, Avg Loss: 4.8667
Pretraining Epoch 1772/2000, Avg Loss: 4.8661
Pretraining Epoch 1773/2000, Avg Loss: 4.8664
Pretraining Epoch 1774/2000, Avg Loss: 4.8658
Pretraining Epoch 1775/2000, Avg Loss: 4.8656
Pretraining Epoch 1776/2000, Avg Loss: 4.8662
Pretraining Epoch 1777/2000, Avg Loss: 4.8702
Pretraining Epoch 1778/2000, Avg Loss: 4.8998
Pretraining Epoch 1779/2000, Avg Loss: 4.8875
Pretraining Epoch 1780/2000, Avg Loss: 4.8701
Pretraining Epoch 1781/2000, Avg Loss: 4.8675
Pretraining Epoch 1782/2000, Avg Loss: 4.8672
Pretraining Epoch 1783/2000, Avg Loss: 4.8673
Pretraining Epoch 1784/2000, Avg Loss: 4.8656
Pretraining Epoch 1785/2000, Avg Loss: 4.8653
Pretraining Epoch 1786/2000, Avg Loss: 4.8652
Pretraining Epoch 1787/2000, Avg Loss: 4.8656
Pretraining Epoch 1788/2000, Avg Loss: 4.8900
Pretraining Epoch 1789/2000, Avg Loss: 4.9469
Pretraining Epoch 1790/2000, Avg Loss: 4.8750
Pretraining Epoch 1791/2000, Avg Loss: 4.8670
Pretraining Epoch 1792/2000, Avg Loss: 4.8661
Pretraining Epoch 1793/2000, Avg Loss: 4.8657
Pretraining Epoch 1794/2000, Avg Loss: 4.8655
Pretraining Epoch 1795/2000, Avg Loss: 4.8654
Pretraining Epoch 1796/2000, Avg Loss: 4.8653
Pretraining Epoch 1797/2000, Avg Loss: 4.8652
Pretraining Epoch 1798/2000, Avg Loss: 4.8651
Pretraining Epoch 1799/2000, Avg Loss: 4.8651
Pretraining Epoch 1800/2000, Avg Loss: 4.8653
Pretraining Epoch 1801/2000, Avg Loss: 4.8656
Pretraining Epoch 1802/2000, Avg Loss: 4.8722
Pretraining Epoch 1803/2000, Avg Loss: 4.9437
Pretraining Epoch 1804/2000, Avg Loss: 4.8896
Pretraining Epoch 1805/2000, Avg Loss: 4.8964
Pretraining Epoch 1806/2000, Avg Loss: 4.8710
Pretraining Epoch 1807/2000, Avg Loss: 4.8695
Pretraining Epoch 1808/2000, Avg Loss: 4.8661
Pretraining Epoch 1809/2000, Avg Loss: 4.8657
Pretraining Epoch 1810/2000, Avg Loss: 4.8654
Pretraining Epoch 1811/2000, Avg Loss: 4.8654
Pretraining Epoch 1812/2000, Avg Loss: 4.8653
Pretraining Epoch 1813/2000, Avg Loss: 4.8664
Pretraining Epoch 1814/2000, Avg Loss: 4.8825
Pretraining Epoch 1815/2000, Avg Loss: 4.9250
Pretraining Epoch 1816/2000, Avg Loss: 4.8761
Pretraining Epoch 1817/2000, Avg Loss: 4.8670
Pretraining Epoch 1818/2000, Avg Loss: 4.8659
Pretraining Epoch 1819/2000, Avg Loss: 4.8656
Pretraining Epoch 1820/2000, Avg Loss: 4.8654
Pretraining Epoch 1821/2000, Avg Loss: 4.8653
Pretraining Epoch 1822/2000, Avg Loss: 4.8651
Pretraining Epoch 1823/2000, Avg Loss: 4.8654
Pretraining Epoch 1824/2000, Avg Loss: 4.8651
Pretraining Epoch 1825/2000, Avg Loss: 4.8652
Pretraining Epoch 1826/2000, Avg Loss: 4.8653
Pretraining Epoch 1827/2000, Avg Loss: 4.8730
Pretraining Epoch 1828/2000, Avg Loss: 4.9147
Pretraining Epoch 1829/2000, Avg Loss: 4.9205
Pretraining Epoch 1830/2000, Avg Loss: 4.8711
Pretraining Epoch 1831/2000, Avg Loss: 4.8668
Pretraining Epoch 1832/2000, Avg Loss: 4.8660
Pretraining Epoch 1833/2000, Avg Loss: 4.8657
Pretraining Epoch 1834/2000, Avg Loss: 4.8655
Pretraining Epoch 1835/2000, Avg Loss: 4.8654
Pretraining Epoch 1836/2000, Avg Loss: 4.8652
Pretraining Epoch 1837/2000, Avg Loss: 4.8651
Pretraining Epoch 1838/2000, Avg Loss: 4.8651
Pretraining Epoch 1839/2000, Avg Loss: 4.8650
Pretraining Epoch 1840/2000, Avg Loss: 4.8650
Pretraining Epoch 1841/2000, Avg Loss: 4.8650
Pretraining Epoch 1842/2000, Avg Loss: 4.8651
Pretraining Epoch 1843/2000, Avg Loss: 4.8651
Pretraining Epoch 1844/2000, Avg Loss: 4.9553
Pretraining Epoch 1845/2000, Avg Loss: 5.1413
Pretraining Epoch 1846/2000, Avg Loss: 4.9133
Pretraining Epoch 1847/2000, Avg Loss: 4.8728
Pretraining Epoch 1848/2000, Avg Loss: 4.8680
Pretraining Epoch 1849/2000, Avg Loss: 4.8670
Pretraining Epoch 1850/2000, Avg Loss: 4.8664
Pretraining Epoch 1851/2000, Avg Loss: 4.8661
Pretraining Epoch 1852/2000, Avg Loss: 4.8659
Pretraining Epoch 1853/2000, Avg Loss: 4.8658
Pretraining Epoch 1854/2000, Avg Loss: 4.8667
Pretraining Epoch 1855/2000, Avg Loss: 4.8657
Pretraining Epoch 1856/2000, Avg Loss: 4.8657
Pretraining Epoch 1857/2000, Avg Loss: 4.8655
Pretraining Epoch 1858/2000, Avg Loss: 4.8691
Pretraining Epoch 1859/2000, Avg Loss: 4.9346
Pretraining Epoch 1860/2000, Avg Loss: 4.9015
Pretraining Epoch 1861/2000, Avg Loss: 4.8725
Pretraining Epoch 1862/2000, Avg Loss: 4.8669
Pretraining Epoch 1863/2000, Avg Loss: 4.8660
Pretraining Epoch 1864/2000, Avg Loss: 4.8656
Pretraining Epoch 1865/2000, Avg Loss: 4.8655
Pretraining Epoch 1866/2000, Avg Loss: 4.8657
Pretraining Epoch 1867/2000, Avg Loss: 4.8660
Pretraining Epoch 1868/2000, Avg Loss: 4.8666
Pretraining Epoch 1869/2000, Avg Loss: 4.8688
Pretraining Epoch 1870/2000, Avg Loss: 4.8963
Pretraining Epoch 1871/2000, Avg Loss: 4.8820
Pretraining Epoch 1872/2000, Avg Loss: 4.8670
Pretraining Epoch 1873/2000, Avg Loss: 4.8660
Pretraining Epoch 1874/2000, Avg Loss: 4.8659
Pretraining Epoch 1875/2000, Avg Loss: 4.8665
Pretraining Epoch 1876/2000, Avg Loss: 4.8654
Pretraining Epoch 1877/2000, Avg Loss: 4.8653
Pretraining Epoch 1878/2000, Avg Loss: 4.8656
Pretraining Epoch 1879/2000, Avg Loss: 4.8676
Pretraining Epoch 1880/2000, Avg Loss: 4.9846
Pretraining Epoch 1881/2000, Avg Loss: 4.8897
Pretraining Epoch 1882/2000, Avg Loss: 4.8690
Pretraining Epoch 1883/2000, Avg Loss: 4.8668
Pretraining Epoch 1884/2000, Avg Loss: 4.8660
Pretraining Epoch 1885/2000, Avg Loss: 4.8657
Pretraining Epoch 1886/2000, Avg Loss: 4.8655
Pretraining Epoch 1887/2000, Avg Loss: 4.8653
Pretraining Epoch 1888/2000, Avg Loss: 4.8652
Pretraining Epoch 1889/2000, Avg Loss: 4.8652
Pretraining Epoch 1890/2000, Avg Loss: 4.8651
Pretraining Epoch 1891/2000, Avg Loss: 4.8674
Pretraining Epoch 1892/2000, Avg Loss: 4.8764
Pretraining Epoch 1893/2000, Avg Loss: 4.9360
Pretraining Epoch 1894/2000, Avg Loss: 4.8796
Pretraining Epoch 1895/2000, Avg Loss: 4.8671
Pretraining Epoch 1896/2000, Avg Loss: 4.8660
Pretraining Epoch 1897/2000, Avg Loss: 4.8656
Pretraining Epoch 1898/2000, Avg Loss: 4.8654
Pretraining Epoch 1899/2000, Avg Loss: 4.8656
Pretraining Epoch 1900/2000, Avg Loss: 4.8654
Pretraining Epoch 1901/2000, Avg Loss: 4.8655
Pretraining Epoch 1902/2000, Avg Loss: 4.8656
Pretraining Epoch 1903/2000, Avg Loss: 4.8661
Pretraining Epoch 1904/2000, Avg Loss: 4.8651
Pretraining Epoch 1905/2000, Avg Loss: 4.8650
Pretraining Epoch 1906/2000, Avg Loss: 4.8650
Pretraining Epoch 1907/2000, Avg Loss: 4.8694
Pretraining Epoch 1908/2000, Avg Loss: 4.9942
Pretraining Epoch 1909/2000, Avg Loss: 4.8895
Pretraining Epoch 1910/2000, Avg Loss: 4.8688
Pretraining Epoch 1911/2000, Avg Loss: 4.8671
Pretraining Epoch 1912/2000, Avg Loss: 4.8661
Pretraining Epoch 1913/2000, Avg Loss: 4.8658
Pretraining Epoch 1914/2000, Avg Loss: 4.8655
Pretraining Epoch 1915/2000, Avg Loss: 4.8655
Pretraining Epoch 1916/2000, Avg Loss: 4.8662
Pretraining Epoch 1917/2000, Avg Loss: 4.8659
Pretraining Epoch 1918/2000, Avg Loss: 4.8669
Pretraining Epoch 1919/2000, Avg Loss: 4.8671
Pretraining Epoch 1920/2000, Avg Loss: 4.8677
Pretraining Epoch 1921/2000, Avg Loss: 4.8667
Pretraining Epoch 1922/2000, Avg Loss: 4.8657
Pretraining Epoch 1923/2000, Avg Loss: 4.8652
Pretraining Epoch 1924/2000, Avg Loss: 4.8871
Pretraining Epoch 1925/2000, Avg Loss: 4.9678
Pretraining Epoch 1926/2000, Avg Loss: 4.8722
Pretraining Epoch 1927/2000, Avg Loss: 4.8672
Pretraining Epoch 1928/2000, Avg Loss: 4.8661
Pretraining Epoch 1929/2000, Avg Loss: 4.8658
Pretraining Epoch 1930/2000, Avg Loss: 4.8654
Pretraining Epoch 1931/2000, Avg Loss: 4.8654
Pretraining Epoch 1932/2000, Avg Loss: 4.8708
Pretraining Epoch 1933/2000, Avg Loss: 4.8665
Pretraining Epoch 1934/2000, Avg Loss: 4.8661
Pretraining Epoch 1935/2000, Avg Loss: 4.8675
Pretraining Epoch 1936/2000, Avg Loss: 4.8663
Pretraining Epoch 1937/2000, Avg Loss: 4.8713
Pretraining Epoch 1938/2000, Avg Loss: 4.9465
Pretraining Epoch 1939/2000, Avg Loss: 4.8894
Pretraining Epoch 1940/2000, Avg Loss: 4.8681
Pretraining Epoch 1941/2000, Avg Loss: 4.8665
Pretraining Epoch 1942/2000, Avg Loss: 4.8657
Pretraining Epoch 1943/2000, Avg Loss: 4.8656
Pretraining Epoch 1944/2000, Avg Loss: 4.8657
Pretraining Epoch 1945/2000, Avg Loss: 4.8654
Pretraining Epoch 1946/2000, Avg Loss: 4.8653
Pretraining Epoch 1947/2000, Avg Loss: 4.8660
Pretraining Epoch 1948/2000, Avg Loss: 4.8660
Pretraining Epoch 1949/2000, Avg Loss: 4.8653
Pretraining Epoch 1950/2000, Avg Loss: 4.8666
Pretraining Epoch 1951/2000, Avg Loss: 4.8790
Pretraining Epoch 1952/2000, Avg Loss: 4.9353
Pretraining Epoch 1953/2000, Avg Loss: 4.8759
Pretraining Epoch 1954/2000, Avg Loss: 4.8689
Pretraining Epoch 1955/2000, Avg Loss: 4.8661
Pretraining Epoch 1956/2000, Avg Loss: 4.8660
Pretraining Epoch 1957/2000, Avg Loss: 4.8655
Pretraining Epoch 1958/2000, Avg Loss: 4.8656
Pretraining Epoch 1959/2000, Avg Loss: 4.8653
Pretraining Epoch 1960/2000, Avg Loss: 4.8665
Pretraining Epoch 1961/2000, Avg Loss: 4.8660
Pretraining Epoch 1962/2000, Avg Loss: 4.8696
Pretraining Epoch 1963/2000, Avg Loss: 4.8663
Pretraining Epoch 1964/2000, Avg Loss: 4.8653
Pretraining Epoch 1965/2000, Avg Loss: 4.8654
Pretraining Epoch 1966/2000, Avg Loss: 4.8663
Pretraining Epoch 1967/2000, Avg Loss: 4.8660
Pretraining Epoch 1968/2000, Avg Loss: 4.9611
Pretraining Epoch 1969/2000, Avg Loss: 4.8990
Pretraining Epoch 1970/2000, Avg Loss: 4.8694
Pretraining Epoch 1971/2000, Avg Loss: 4.8676
Pretraining Epoch 1972/2000, Avg Loss: 4.8660
Pretraining Epoch 1973/2000, Avg Loss: 4.8660
Pretraining Epoch 1974/2000, Avg Loss: 4.8658
Pretraining Epoch 1975/2000, Avg Loss: 4.8654
Pretraining Epoch 1976/2000, Avg Loss: 4.8652
Pretraining Epoch 1977/2000, Avg Loss: 4.8652
Pretraining Epoch 1978/2000, Avg Loss: 4.8654
Pretraining Epoch 1979/2000, Avg Loss: 4.8687
Pretraining Epoch 1980/2000, Avg Loss: 4.8714
Pretraining Epoch 1981/2000, Avg Loss: 4.9333
Pretraining Epoch 1982/2000, Avg Loss: 4.8846
Pretraining Epoch 1983/2000, Avg Loss: 4.8701
Pretraining Epoch 1984/2000, Avg Loss: 4.8663
Pretraining Epoch 1985/2000, Avg Loss: 4.8656
Pretraining Epoch 1986/2000, Avg Loss: 4.8655
Pretraining Epoch 1987/2000, Avg Loss: 4.8653
Pretraining Epoch 1988/2000, Avg Loss: 4.8652
Pretraining Epoch 1989/2000, Avg Loss: 4.8651
Pretraining Epoch 1990/2000, Avg Loss: 4.8658
Pretraining Epoch 1991/2000, Avg Loss: 4.8650
Pretraining Epoch 1992/2000, Avg Loss: 4.8650
Pretraining Epoch 1993/2000, Avg Loss: 4.8650
Pretraining Epoch 1994/2000, Avg Loss: 4.8649
Pretraining Epoch 1995/2000, Avg Loss: 4.8650
Pretraining Epoch 1996/2000, Avg Loss: 4.8670
Pretraining Epoch 1997/2000, Avg Loss: 4.9571
Pretraining Epoch 1998/2000, Avg Loss: 4.8828
Pretraining Epoch 1999/2000, Avg Loss: 4.8685
Pretraining Epoch 2000/2000, Avg Loss: 4.8665
Full Training Epoch 1/5000, Avg Loss: 4.9337
Full Training Epoch 2/5000, Avg Loss: 4.8925
Full Training Epoch 3/5000, Avg Loss: 4.8808
Full Training Epoch 4/5000, Avg Loss: 4.9157
Full Training Epoch 5/5000, Avg Loss: 4.8819
Full Training Epoch 6/5000, Avg Loss: 4.8938
Full Training Epoch 7/5000, Avg Loss: 4.8898
Full Training Epoch 8/5000, Avg Loss: 4.9327
Full Training Epoch 9/5000, Avg Loss: 4.8918
Full Training Epoch 10/5000, Avg Loss: 4.9031
Full Training Epoch 11/5000, Avg Loss: 4.8792
Full Training Epoch 12/5000, Avg Loss: 4.8780
Full Training Epoch 13/5000, Avg Loss: 4.8774
Full Training Epoch 14/5000, Avg Loss: 4.8715
Full Training Epoch 15/5000, Avg Loss: 4.8712
Full Training Epoch 16/5000, Avg Loss: 4.8824
Full Training Epoch 17/5000, Avg Loss: 4.9315
Full Training Epoch 18/5000, Avg Loss: 4.8823
Full Training Epoch 19/5000, Avg Loss: 4.8725
Full Training Epoch 20/5000, Avg Loss: 4.8696
Full Training Epoch 21/5000, Avg Loss: 4.8685
Full Training Epoch 22/5000, Avg Loss: 4.9240
Full Training Epoch 23/5000, Avg Loss: 4.8995
Full Training Epoch 24/5000, Avg Loss: 4.8758
Full Training Epoch 25/5000, Avg Loss: 4.8819
Full Training Epoch 26/5000, Avg Loss: 4.8818
Full Training Epoch 27/5000, Avg Loss: 4.8701
Full Training Epoch 28/5000, Avg Loss: 4.8689
Full Training Epoch 29/5000, Avg Loss: 4.9018
Full Training Epoch 30/5000, Avg Loss: 4.8762
Full Training Epoch 31/5000, Avg Loss: 4.8703
Full Training Epoch 32/5000, Avg Loss: 4.8686
Full Training Epoch 33/5000, Avg Loss: 4.8713
Full Training Epoch 34/5000, Avg Loss: 4.8698
Full Training Epoch 35/5000, Avg Loss: 4.8680
Full Training Epoch 36/5000, Avg Loss: 4.9251
Full Training Epoch 37/5000, Avg Loss: 4.9010
Full Training Epoch 38/5000, Avg Loss: 4.8721
Full Training Epoch 39/5000, Avg Loss: 4.8702
Full Training Epoch 40/5000, Avg Loss: 4.8682
Full Training Epoch 41/5000, Avg Loss: 4.8678
Full Training Epoch 42/5000, Avg Loss: 4.8811
Full Training Epoch 43/5000, Avg Loss: 4.9292
Full Training Epoch 44/5000, Avg Loss: 4.8807
Full Training Epoch 45/5000, Avg Loss: 4.8720
Full Training Epoch 46/5000, Avg Loss: 4.8696
Full Training Epoch 47/5000, Avg Loss: 4.8688
Full Training Epoch 48/5000, Avg Loss: 4.8904
Full Training Epoch 49/5000, Avg Loss: 4.8767
Full Training Epoch 50/5000, Avg Loss: 4.8712
Full Training Epoch 51/5000, Avg Loss: 4.8698
Full Training Epoch 52/5000, Avg Loss: 4.8677
Full Training Epoch 53/5000, Avg Loss: 4.8681
Full Training Epoch 54/5000, Avg Loss: 4.9389
Full Training Epoch 55/5000, Avg Loss: 4.9487
Full Training Epoch 56/5000, Avg Loss: 4.8793
Full Training Epoch 57/5000, Avg Loss: 4.8759
Full Training Epoch 58/5000, Avg Loss: 4.8689
Full Training Epoch 59/5000, Avg Loss: 4.8678
Full Training Epoch 60/5000, Avg Loss: 4.8673
Full Training Epoch 61/5000, Avg Loss: 4.8678
Full Training Epoch 62/5000, Avg Loss: 4.8670
Full Training Epoch 63/5000, Avg Loss: 4.8896
Full Training Epoch 64/5000, Avg Loss: 4.8910
Full Training Epoch 65/5000, Avg Loss: 4.8770
Full Training Epoch 66/5000, Avg Loss: 4.8713
Full Training Epoch 67/5000, Avg Loss: 4.8678
Full Training Epoch 68/5000, Avg Loss: 4.8678
Full Training Epoch 69/5000, Avg Loss: 4.8794
Full Training Epoch 70/5000, Avg Loss: 4.8919
Full Training Epoch 71/5000, Avg Loss: 4.8724
Full Training Epoch 72/5000, Avg Loss: 4.9506
Full Training Epoch 73/5000, Avg Loss: 4.8982
Full Training Epoch 74/5000, Avg Loss: 4.8711
Full Training Epoch 75/5000, Avg Loss: 4.8683
Full Training Epoch 76/5000, Avg Loss: 4.8675
Full Training Epoch 77/5000, Avg Loss: 4.8669
Full Training Epoch 78/5000, Avg Loss: 4.8666
Full Training Epoch 79/5000, Avg Loss: 4.8664
Full Training Epoch 80/5000, Avg Loss: 4.8663
Full Training Epoch 81/5000, Avg Loss: 4.9038
Full Training Epoch 82/5000, Avg Loss: 4.9060
Full Training Epoch 83/5000, Avg Loss: 4.8713
Full Training Epoch 84/5000, Avg Loss: 4.8704
Full Training Epoch 85/5000, Avg Loss: 4.8758
Full Training Epoch 86/5000, Avg Loss: 4.8694
Full Training Epoch 87/5000, Avg Loss: 4.8703
Full Training Epoch 88/5000, Avg Loss: 4.8679
Full Training Epoch 89/5000, Avg Loss: 4.8774
Full Training Epoch 90/5000, Avg Loss: 4.9452
Full Training Epoch 91/5000, Avg Loss: 4.8839
Full Training Epoch 92/5000, Avg Loss: 4.8968
Full Training Epoch 93/5000, Avg Loss: 4.8753
Full Training Epoch 94/5000, Avg Loss: 4.8681
Full Training Epoch 95/5000, Avg Loss: 4.8685
Full Training Epoch 96/5000, Avg Loss: 4.8671
Full Training Epoch 97/5000, Avg Loss: 4.8792
Full Training Epoch 98/5000, Avg Loss: 4.8793
Full Training Epoch 99/5000, Avg Loss: 4.8752
Full Training Epoch 100/5000, Avg Loss: 4.8746
Full Training Epoch 101/5000, Avg Loss: 4.8682
Full Training Epoch 102/5000, Avg Loss: 4.8679
Full Training Epoch 103/5000, Avg Loss: 4.8671
Full Training Epoch 104/5000, Avg Loss: 4.8668
Full Training Epoch 105/5000, Avg Loss: 4.8676
Full Training Epoch 106/5000, Avg Loss: 4.9556
Full Training Epoch 107/5000, Avg Loss: 4.8886
Full Training Epoch 108/5000, Avg Loss: 4.8748
Full Training Epoch 109/5000, Avg Loss: 4.8730
Full Training Epoch 110/5000, Avg Loss: 4.8710
Full Training Epoch 111/5000, Avg Loss: 4.8690
Full Training Epoch 112/5000, Avg Loss: 4.8724
Full Training Epoch 113/5000, Avg Loss: 4.8759
Full Training Epoch 114/5000, Avg Loss: 4.9004
Full Training Epoch 115/5000, Avg Loss: 4.8793
Full Training Epoch 116/5000, Avg Loss: 4.8688
Full Training Epoch 117/5000, Avg Loss: 4.8678
Full Training Epoch 118/5000, Avg Loss: 4.8681
Full Training Epoch 119/5000, Avg Loss: 4.8968
Full Training Epoch 120/5000, Avg Loss: 4.9074
Full Training Epoch 121/5000, Avg Loss: 4.8778
Full Training Epoch 122/5000, Avg Loss: 4.8786
Full Training Epoch 123/5000, Avg Loss: 4.8716
Full Training Epoch 124/5000, Avg Loss: 4.8675
Full Training Epoch 125/5000, Avg Loss: 4.8669
